id,time,com.baidu.adt.hmi.passenger
1,14:55:26,142.0
2,14:55:33,155.0
3,14:55:40,203.0
4,14:55:46,133.0
5,14:55:52,140.0
6,14:56:0,185.0
7,14:56:7,174.0
8,14:56:14,139.0
9,14:56:21,167.0
10,14:56:28,166.0
