id,time,com.baidu.adt.hmi.passenger
1,15:26:44,2513.41
2,15:26:51,2516.62
3,15:26:58,2532.35
4,15:27:5,2550.09
5,15:27:12,2600.58
6,15:27:18,2209.64
7,15:27:25,2178.69
8,15:27:32,2167.95
9,15:27:39,2177.08
10,15:27:46,2172.52
11,15:27:53,2172.42
13,15:28:0,2181.12
