id,time,com.baidu.adt.hmi.passenger
1,15:26:39,20.0
2,15:26:46,19.12
3,15:26:53,23.25
4,15:27:0,20.0
5,15:27:7,21.75
6,15:27:14,23.12
7,15:27:20,22.75
8,15:27:27,21.88
9,15:27:34,21.38
10,15:27:41,22.25
11,15:27:48,24.5
12,15:27:55,23.62
