id,time,com.baidu.adt.hmi.passenger
1,11:40:21,175.0
2,11:40:28,164.0
3,11:40:36,174.0
4,11:40:43,135.0
5,11:40:50,153.0
6,11:40:57,162.0
7,11:41:5,150.0
8,11:41:12,142.0
9,11:41:19,144.0
10,11:41:26,157.0
