id,time,com.baidu.adt.hmi.passenger
1,10:50:42,117.0
2,10:50:50,142.0
3,10:50:57,162.0
4,10:51:4,174.0
5,10:51:11,172.0
6,10:51:19,162.0
7,10:51:26,144.0
8,10:51:33,133.0
9,10:51:40,144.0
10,10:51:48,135.0
