id,time,com.baidu.adt.hmi.passenger
1,11:35:11,1715.67
2,11:35:18,1722.8
3,11:35:25,1728.85
4,11:35:33,1718.65
5,11:35:40,1719.94
6,11:35:47,1723.5
7,11:35:54,1725.58
8,11:36:2,1730.58
9,11:36:9,1714.4
11,11:36:16,1715.42
