id,time,com.baidu.adt.hmi.passenger
1,14:13:49,144.0
2,14:13:57,196.0
3,14:14:4,182.0
4,14:14:11,224.0
5,14:14:18,137.0
6,14:14:25,174.0
7,14:14:33,167.0
8,14:14:40,158.0
9,14:14:47,171.0
10,14:14:54,159.0
