id,time,com.baidu.adt.hmi.passenger
1,11:40:26,1864.57
2,11:40:33,1855.53
3,11:40:41,1861.86
4,11:40:48,1871.27
5,11:40:55,1857.99
6,11:41:2,1861.27
7,11:41:10,1866.62
8,11:41:17,1853.51
9,11:41:24,1782.66
11,11:41:31,1792.53
