id,time,com.baidu.adt.hmi.passenger
1,11:16:36,151.0
2,11:16:44,148.0
3,11:16:51,141.0
4,11:16:58,148.0
5,11:17:5,182.0
6,11:17:13,164.0
7,11:17:20,144.0
8,11:17:27,153.0
9,11:17:34,203.0
10,11:17:42,171.0
