id,time,com.baidu.adt.hmi.passenger
1,16:11:52,20.88
2,16:11:59,22.75
3,16:12:6,21.88
4,16:12:12,20.88
5,16:12:19,22.12
6,16:12:26,23.62
7,16:12:33,20.0
8,16:12:40,23.12
9,16:12:47,25.88
10,16:12:53,21.0
