id,time,com.baidu.adt.hmi.passenger
1,14:6:54,110.0
2,14:7:2,71.4
3,14:7:9,114.0
4,14:7:16,177.0
5,14:7:23,151.0
6,14:7:31,167.0
7,14:7:38,181.0
8,14:7:45,140.0
9,14:7:52,222.0
10,14:7:59,74.0
