id,time,com.baidu.adt.hmi.passenger
1,11:36:44,262.0
2,11:36:52,246.0
3,11:36:59,217.0
4,11:37:6,207.0
5,11:37:13,221.0
6,11:37:21,207.0
7,11:37:28,200.0
8,11:37:35,200.0
9,11:37:42,192.0
10,11:37:49,185.0
