id,time,com.baidu.adt.hmi.passenger
1,11:42:16,203.0
2,11:42:23,181.0
3,11:42:30,171.0
4,11:42:37,171.0
5,11:42:44,178.0
6,11:42:52,160.0
7,11:42:59,185.0
8,11:43:6,175.0
9,11:43:13,171.0
10,11:43:21,158.0
