id,time,com.baidu.adt.hmi.passenger
1,14:47:50,196.0
2,14:47:56,192.0
3,14:48:2,185.0
4,14:48:8,222.0
5,14:48:16,192.0
6,14:48:22,200.0
7,14:48:28,178.0
8,14:48:34,188.0
9,14:48:41,229.0
10,14:48:48,203.0
11,14:48:54,196.0
