id,time,com.baidu.adt.hmi.passenger
1,14:16:11,153.0
2,14:16:19,168.0
3,14:16:26,141.0
4,14:16:33,134.0
5,14:16:40,148.0
6,14:16:48,89.6
7,14:16:55,114.0
8,14:17:2,92.8
9,14:17:9,96.4
10,14:17:17,100.0
