id,time,com.baidu.adt.hmi.passenger
1,15:17:51,2485.22
2,15:17:58,2499.08
3,15:18:4,2442.46
4,15:18:10,2574.25
5,15:18:18,2162.37
6,15:18:25,1777.51
7,15:18:31,1773.5
8,15:18:37,2184.41
9,15:18:44,2188.02
10,15:18:50,2246.76
11,15:18:56,2613.6
13,15:19:2,2804.05
