id,time,com.baidu.adt.hmi.passenger
1,17:12:1,196.0
2,17:12:8,203.0
3,17:12:16,196.0
4,17:12:23,182.0
5,17:12:30,207.0
6,17:12:37,148.0
7,17:12:44,182.0
8,17:12:52,228.0
9,17:12:59,174.0
10,17:13:6,196.0
