id,time,com.baidu.adt.hmi.passenger
1,11:33:30,137.0
2,11:33:38,193.0
3,11:33:45,160.0
4,11:33:52,171.0
5,11:33:59,171.0
6,11:34:7,160.0
7,11:34:14,162.0
8,11:34:21,167.0
9,11:34:28,158.0
10,11:34:36,186.0
