id,time,com.baidu.adt.hmi.passenger
1,11:38:37,181.0
2,11:38:44,157.0
3,11:38:51,157.0
4,11:38:59,165.0
5,11:39:6,150.0
6,11:39:13,158.0
7,11:39:21,155.0
8,11:39:28,139.0
9,11:39:35,153.0
10,11:39:42,157.0
