id,time,com.baidu.adt.hmi.passenger
1,17:12:6,1888.03
2,17:12:13,1903.07
3,17:12:21,1886.39
4,17:12:28,1906.36
5,17:12:35,1892.14
6,17:12:42,1615.28
7,17:12:50,1640.81
8,17:12:57,1649.01
9,17:13:4,1637.56
11,17:13:11,1642.91
