id,time,com.baidu.adt.hmi.passenger
1,16:11:57,2195.65
2,16:12:4,2192.79
3,16:12:10,2193.0
4,16:12:17,2201.55
5,16:12:24,2192.09
6,16:12:31,2190.67
7,16:12:37,2187.37
8,16:12:45,2193.68
9,16:12:51,2191.25
11,16:12:58,2198.34
