id,time,com.baidu.adt.hmi.passenger
1,17:17:14,1636.71
2,17:17:22,1632.9
3,17:17:29,1645.78
4,17:17:36,1642.39
5,17:17:43,1643.06
6,17:17:50,1642.86
7,17:17:58,1641.1
8,17:18:5,1638.32
9,17:18:12,1634.61
11,17:18:19,1632.97
