id,time,com.baidu.adt.hmi.passenger
1,14:16:17,1610.43
2,14:16:24,1552.97
3,14:16:31,1646.47
4,14:16:38,1621.49
5,14:16:46,1610.82
6,14:16:53,1657.05
7,14:17:0,1611.65
8,14:17:7,1626.88
9,14:17:14,1564.94
11,14:17:22,1577.44
