id,time,com.baidu.adt.hmi.passenger
1,10:49:5,114.0
2,10:49:12,125.0
3,10:49:19,125.0
4,10:49:26,114.0
5,10:49:33,172.0
6,10:49:41,179.0
7,10:49:48,160.0
8,10:49:55,153.0
9,10:50:2,207.0
10,10:50:10,133.0
