id,time,com.baidu.adt.hmi.passenger
1,11:36:50,1731.59
2,11:36:57,1725.84
3,11:37:4,1726.93
4,11:37:11,1732.16
5,11:37:18,1725.02
6,11:37:26,1735.84
7,11:37:33,1720.71
8,11:37:40,1736.93
9,11:37:47,1721.53
11,11:37:55,1717.97
