id,time,com.baidu.adt.hmi.passenger
1,15:13:18,20.88
2,15:13:25,18.75
3,15:13:33,9.81
4,15:13:40,20.5
5,15:13:47,18.5
6,15:13:54,18.5
7,15:14:2,22.38
8,15:14:9,28.5
9,15:14:16,20.62
10,15:14:23,22.75
11,15:14:31,22.25
