id,time,com.baidu.adt.hmi.passenger
1,11:12:31,1719.21
2,11:12:38,1727.51
3,11:12:45,1719.73
4,11:12:53,1726.53
5,11:13:0,1720.51
6,11:13:7,1731.32
7,11:13:14,1722.51
8,11:13:22,1729.74
9,11:13:29,1721.24
11,11:13:36,1731.64
