id,time,com.baidu.adt.hmi.passenger
1,11:12:26,103.0
2,11:12:33,166.0
3,11:12:40,192.0
4,11:12:48,177.0
5,11:12:55,153.0
6,11:13:2,151.0
7,11:13:9,157.0
8,11:13:17,162.0
9,11:13:24,153.0
10,11:13:31,164.0
