id,time,com.baidu.adt.hmi.passenger
1,11:42:21,2068.41
2,11:42:28,2073.9
3,11:42:35,2075.22
4,11:42:42,2077.22
5,11:42:50,2077.67
6,11:42:57,2062.99
7,11:43:4,2068.11
8,11:43:11,2072.89
9,11:43:19,2061.21
11,11:43:26,2065.2
