id,time,com.baidu.adt.hmi.passenger
1,10:49:10,1495.09
2,10:49:17,1495.17
3,10:49:24,1018.22
4,10:49:31,1678.03
5,10:49:39,1968.69
6,10:49:46,1660.6
7,10:49:53,1888.3
8,10:50:0,1880.96
9,10:50:8,1886.17
11,10:50:15,1936.41
